ID	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4
16|1	0.08670609313532249	0.0	0.0	0.0	0.0	0.120460334595625	0.0	0.12034690583164682	0.2142537174819515	0.0	0.09008319702509572	0.08819010031363461	0.0	0.1380559343157989	0.0	0.0	0.0	0.13559417651056083	0.0	0.0	0.5160145879767435	0.6614161672182629	0.38894214888954937	0.3530132503978214	0.4608733159886062	0.5009516711235796	0.39373247772496556	0.5311501587258012
17|1	0.16292606713927127	0.10154713573204685	0.1428671055432236	0.0	0.638081479675422	0.0	0.08364699099932782	0.3392088263438775	0.0	0.2735162872653194	0.0	0.16571460764923857	0.0	0.12970778413580414	0.10689172182320722	0.3130702827464894	0.11926551230946784	0.0	0.23243708662547236	0.24928572192334708	0.5306335442646812	0.6167291915829142	0.45591776859714644	0.39401750148353853	0.47150914492729223	0.5614618547912735	0.5029541136914099	0.5262297145227581
18|1	0.31449694290487745	0.0	0.13788851816021702	0.0	0.20528193984514623	0.0	0.0	0.10912939507331812	0.0	0.131992439408275	0.24505968133583966	0.23990975668652528	0.0	0.3755633057797256	0.10316679315195432	0.10072016975443218	0.0	0.0	0.0	0.2405986924968583	0.5618725191853084	0.6594662995996221	0.4120685147706334	0.3267373185162439	0.5398468429419618	0.6025902411534345	0.5493843820230089	0.556314329327379
19|1	0.23210769832621045	0.0	0.135687536547152	0.0	0.2020052219492551	0.0	0.0	0.10738746764378262	0.0	0.19482835683259908	0.40191338277170335	0.15738687220061431	0.0	0.24637903362649607	0.10152004099422572	0.09911247068962162	0.11327200546811456	0.0	0.22075631452381758	0.0	0.512374512007024	0.5936240332670646	0.44385096642381927	0.39135813671353015	0.5374204026136202	0.6001643310918173	0.5828219284485636	0.5921218545671866
20|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11948239286464668	0.21271462417738207	0.07225721580307055	0.2683082509619161	0.35022634407191894	0.2531313065401812	0.0	0.0	0.0	0.0	0.13462013465187714	0.0	0.0	0.3666248519774828	0.485940026255243	0.21571511479250838	0.14369582652420354	0.6827210422542295	0.7921762629779158	0.5384576342562778	0.5940324881374142
21|1	0.24046627837049456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4163869448508242	0.8152731618850538	0.0	0.1276257739659645	0.0	0.0	0.0	0.12535000257832116	0.0	0.0	0.4392126619917316	0.57849591137173	0.24162824608514133	0.24456472803400128	0.5730136499772778	0.7429574386401278	0.6156196929464153	0.6662462428694618
23|1	0.4998383941960805	0.31153490752422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08655108869684458	0.2541966575287929	0.24496589373336639	0.13264284362336398	0.05465524693407368	0.0	0.0	0.26055521974140733	0.0	0.0	0.40793906772294497	0.5560989414614117	0.20747953051296977	0.24237478066943857	0.5127509221786695	0.6160526280160847	0.7234291008412859	0.639737255704442
24|1	0.075678345555882	0.0	0.0	0.0	0.0	0.0	0.0	0.21008107727548542	0.0	0.12704695121089948	0.31450372478916516	0.07697360871429045	0.0	0.2409944751376398	0.04965067164043784	0.2908391696549544	0.0	0.0	0.0	0.11579197446493367	0.5395859154940861	0.6224508321991136	0.4405735978263733	0.35167419715395776	0.6320374689719066	0.6742741005788508	0.5528084263784679	0.5581782789817168
25|1	0.0	0.4133163350033571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08612111654281268	0.08431128287905919	0.0	0.0	0.0	0.0	0.0	0.518521645031739	0.0	0.1268300925122842	0.37352346918662593	0.476881041469999	0.019374842534955194	0.0	0.9852645143246789	0.8288005496834229	0.7008600007331659	0.6153268507324701
28|1	0.1666536812717223	0.10387045050242753	0.14613578716695702	0.11484674984501693	0.6526802580235187	0.23153111253961067	0.0	0.4626261929528617	0.20590346914139038	0.139887057242887	0.08657232647726212	0.33901204258048406	0.0	0.13267539133165102	0.054668658159172386	0.32023307278314256	0.24398841786490114	0.0	0.7132651667783166	0.12749458688980697	0.42399218037044784	0.5920480231439024	0.43505904074618673	0.3719258936689125	0.5069183214476266	0.6220827225748857	0.48713147310471616	0.5231081422290711
29|1	0.09546707577977727	0.11900376989845021	0.0	0.13157925209751406	0.0	0.0	0.0	0.0	0.0	0.08013389318800924	0.09918540999716598	0.19420206089848754	0.0	0.3040108455262671	0.0	0.0	0.13976805432649506	0.0	0.2723945818189578	0.1460698053021149	0.18084367535237433	0.3993545078187385	0.5362139696074111	0.42770387351427375	0.46257610060182347	0.5922134324397921	0.314802553951462	0.4197516107556677
30|1	0.0	0.09717961897834233	0.0	0.0	0.0	0.0	0.0	0.21641302672269375	0.0	0.13087621028992855	0.32398302541038343	0.0	0.0	0.12412908498082409	0.05114716788333807	0.09986840288968825	0.0	0.0	0.0	0.1192820028778352	0.5273723115609893	0.6371275494883004	0.358360076849627	0.30374593584604814	0.5968351432146166	0.6465785437152889	0.5785520622795596	0.591130811601766
31|1	0.1674549490475667	0.0	0.14683840529252734	0.0	0.21860611082347975	0.0	0.0	0.0	0.620680347484875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1225807548023724	0.0	0.0	0.0	0.46760121703808055	0.6146676726968975	0.40137095838282594	0.3733017787876517	0.5001754147290893	0.6098163422082159	0.46567551886222514	0.5210931190987721
32|1	0.08388049214305195	0.10456060065134012	0.2942135248075452	0.0	0.6570168848032081	0.0	0.0861292596636656	0.5821250458890554	0.0	0.07040825690999977	0.08714754208209474	0.0	0.0	0.0	0.16509568523895807	0.21490720589392368	0.4912191176705834	0.13117539778532883	0.0	0.1283417037329701	0.5107367081411381	0.6063183991780821	0.43190066025524476	0.3745359537675777	0.4440964248560336	0.5847898159346057	0.4579531220485395	0.5276129934042073
33|1	0.26039390883778823	0.21639472077803193	0.0	0.0	0.0	0.24117595623726124	0.1782499046451169	0.4818977166480028	0.0	0.0	0.3607146079474053	0.0	0.0	0.0	0.05694597915211366	0.33357295570398915	0.3812282894333491	0.13573785632389485	0.0	0.0	0.42488234163016614	0.5735642435099749	0.40173962919498246	0.3452694316106675	0.449714324949163	0.5949425832240696	0.47516701328785194	0.511828163883607
36|1	0.08332057622709804	0.5193132082524855	0.0	0.0	0.10877186505490065	0.11575685315854335	0.0	0.46259141328816955	0.2058879895733832	0.0	0.25969745423066914	0.08474663901866147	0.0	0.0	0.05466454823710373	0.21347266537134335	0.1219850375587893	0.13029978068861067	0.0	0.254970004009075	0.42233776106394066	0.6041398031380669	0.30489242594488225	0.3395219491317216	0.670740583163117	0.6759084926600757	0.4799717700457774	0.5056041328433913
38|1	0.25380834255474516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5273877786948232	0.25815236716301465	0.0	0.13470698002677867	0.0	0.0	0.0	0.0	0.0	0.0	0.3799136268326376	0.49212717462322025	0.4922751704169831	0.41882935079584993	0.471888720164994	0.5558427192186597	0.5116452068255269	0.5441585650320738
39|1	0.33729422558535277	0.0	0.14788379346513814	0.0	0.0	0.0	0.086584202107898	0.5851998823878232	0.0	0.14156031922638207	0.350431452740134	0.3430671422728881	0.0	0.0	0.0	0.1080211824775089	0.3703603357013026	0.0	0.24059896770121256	0.12901961607798773	0.4614198661599116	0.5814720759546279	0.35170344989423524	0.3095196975324393	0.45212808328405635	0.5873282000242193	0.5506144851210477	0.5890681573372024
40|1	0.0	0.0	0.15507605876531405	0.0	0.0	0.0	0.0	0.0	0.0	0.22266756757590994	0.09186863429215829	0.4496900832485438	0.0	0.0	0.05801316850353005	0.0	0.0	0.13828163548108527	0.0	0.40588329043989996	0.3701331773399114	0.5200631254523873	0.24537224210036326	0.16314158332186915	0.6279301971811486	0.724532850906754	0.48609190687714104	0.565405863613718
41|1	0.17250522031220436	0.0	0.0	0.0	0.0	0.0	0.0	0.23943495495731096	0.21313314555212065	0.14479876738615277	0.17922410279735243	0.5263731348227939	0.0	0.412001657035545	0.0	0.11049236226519445	0.0	0.1348850031537015	0.0	0.0	0.4602520269327503	0.5442961116222	0.36619865006209673	0.31997146831276085	0.5508798849283482	0.6516289879960412	0.4711321148689739	0.4695511735786738
42|1	0.24584473665412784	0.0	0.0	0.0	0.2139606783876554	0.0	0.08414521111820791	0.2274861531368531	0.20249691360333466	0.06878635280614472	0.0	0.0	0.0	0.13048035260311855	0.0	0.10497833303910908	0.0	0.0	0.0	0.0	0.5079119112250319	0.5921658693552403	0.4348298449490069	0.3969078155482485	0.4952562316693225	0.5768510674718501	0.48842113081399063	0.5440714773954038
43|1	0.22943661545319446	0.0	0.0	0.0	0.0	0.0	0.0	0.10615165845835556	0.0	0.192586282610735	0.39728818524099235	0.07778783628219645	0.2248892690608408	0.0	0.050175876919103544	0.29391566916842976	0.0	0.0	0.0	0.0	0.5277852310193879	0.6057903783137644	0.4617851211901778	0.3636553079371755	0.6202490252597889	0.6612000653994161	0.5498857972817441	0.5382019364338677
45|1	0.25115747355908713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26093977201391716	0.25545612755410363	0.0	0.13330005008406137	0.0	0.0	0.0	0.0	0.0	0.0	0.503829652741267	0.6586371704243204	0.22236988237665614	0.16522653120929065	0.48702883137138414	0.5950788062572829	0.6159998561657668	0.6561185459512142
48|1	0.24452061421111868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2540444145292039	0.33160756783839307	0.0	0.12977758399556202	0.0	0.0	0.0	0.12746344239832208	0.0	0.0	0.4165401873735234	0.6070033194154631	0.2664433546561972	0.11378674661771165	0.54161032547575	0.6771437314448772	0.6433768965032707	0.7260494181454058
51|1	0.0	0.10423589652243456	0.14664993475698324	0.11525081363253871	0.6549765742662819	0.0	0.08586179251008998	0.5803173056430923	0.0	0.07018961000490065	0.08687691273832898	0.0	0.0	0.1331421813906187	0.16458299450910718	0.10711991484336152	0.6121170976495377	0.1307680436480496	0.0	0.12794314939363696	0.5186791724766957	0.636631495755182	0.4337093997117988	0.371777266171542	0.44152533035065367	0.5682055635103632	0.4608458807442798	0.521536033201479
53|1	0.08064948937100874	0.0	0.0	0.0	0.21056972411472571	0.22409185152502903	0.0	0.11194042023730828	0.0	0.13539238557661787	0.16758139084050705	0.0	0.0	0.0	0.15873634466964273	0.20662916936558354	0.2361488946789134	0.0	0.2301158148156244	0.2467961884013981	0.49392685958050053	0.6274021003809475	0.414654590421537	0.37974029047891866	0.539184259223597	0.6253439811392503	0.497409129839562	0.5359627665289227
54|1	0.33667039789092057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34978332766523823	0.3424326375343972	0.0	0.26802814344755643	0.0	0.0	0.0	0.0	0.0	0.0	0.4557691302840056	0.5864295042741738	0.27628822722448887	0.21057805850516875	0.4849749893357373	0.6139441017691407	0.6001786004473657	0.6475267484294428
55|1	0.0	0.10752600885983725	0.0	0.0	0.0	0.0	0.0	0.11972689990662846	0.0	0.0	0.17923820872603718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4922449472488242	0.0	0.5018908964198907	0.5987731927545691	0.3187923866469051	0.32354258174700895	0.4880691851483681	0.7812062691304125	0.4255646442683826	0.42493143826072677
56|1	0.2522834743148411	0.0	0.0	0.0	0.0	0.11683204962878642	0.0863489961053061	0.4668881494308752	0.0	0.14117577059048447	0.34947950562767144	0.3421352003113039	0.0	0.2677953340188995	0.0	0.21545548582678783	0.24623616784948865	0.0	0.23994538055664064	0.128669134264737	0.44803671114386817	0.5923236343998265	0.3505225446206699	0.27617046854769844	0.46681468992268377	0.585936328145636	0.5714412545392683	0.5967584471309199
57|1	0.11278746921816428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1171804130960516	0.22943573778481702	0.0	0.17958345116215071	0.0	0.0	0.0	0.0	0.0	0.0	0.28620100975019463	0.5375233112985995	0.5179371519144746	0.47390550606452614	0.3388352446019984	0.41392425858877235	0.0	0.0
58|1	0.0	0.10449006845986487	0.2940150607155539	0.0	0.6565736887959861	0.0	0.08607116048102531	0.581732368772212	0.0	0.0703607624558088	0.08708875600888513	0.0	0.0	0.0	0.16498431862083926	0.32214335777278097	0.3681658214073378	0.13108691236906495	0.0	0.25651025961549623	0.5130294006313574	0.6067233450845397	0.4355078773792937	0.37405522975934974	0.4465406820144384	0.574759742022913	0.4612986839856011	0.527846632412178
59|1	0.29528699399907893	0.46010974465339155	0.0	0.10174618188303268	0.0	0.0	0.0	0.20492721315821885	0.0	0.061965070794445895	0.3067880871745883	0.3754261765295939	0.0	0.11754111035836524	0.0	0.0	0.0	0.0	0.0	0.33885384073031105	0.4879098074336976	0.6389740180451523	0.2111213893997029	0.27126440447180244	0.6753026451938299	0.735756205181232	0.7230693143736608	0.6900631846984185
60|1	0.07976482623097424	0.0	0.0	0.0	0.0	0.0	0.0	0.11071251954709616	0.0	0.0	0.0	0.0	0.2345517532031615	0.0	0.0	0.0	0.11677926106914278	0.0	0.0	0.12204451160096715	0.5703210858408098	0.632456861573076	0.47421723538175115	0.3767659567089637	0.5235258509630376	0.6150999408635897	0.45782354643113005	0.5188814117595726
61|1	0.0	0.0	0.1622557861824635	0.0	0.0	0.0	0.0	0.1284144323943181	0.0	0.3106355382171311	0.09612197782987152	0.47050988126008536	0.0	0.0	0.0	0.0	0.0	0.14468381295100868	0.0	0.42467491702453175	0.40538023943938223	0.5343567343343884	0.2824967715274569	0.18248003407115093	0.6068431038206462	0.6863993085029497	0.36569287723617094	0.4647840090616073
62|1	0.08255976712084781	0.10291426074454263	0.1447905196508002	0.0	0.6466719450251923	0.0	0.084773127081757	0.3437755811578954	0.0	0.2771986260624677	0.0	0.16794561676062308	0.0	0.0	0.10833080078372909	0.5288085589953261	0.0	0.12910999943433674	0.2355663777932295	0.25264184559185465	0.517978701905818	0.6200691381166807	0.43836531375112897	0.3877156053743819	0.46304651226950677	0.557984560857026	0.4975414299100966	0.5206618814072286
63|1	0.08960511910046268	0.1116965916056004	0.0	0.0	0.0	0.12448793663758494	0.0	0.12437071537275617	0.22141730965463297	0.0	0.1861902735205998	0.0	0.0	0.0	0.0	0.0	0.0	0.14012777990810313	0.0	0.0	0.4852613566407675	0.638696265535401	0.35264789466458235	0.3816253768793125	0.40503586209852893	0.4816685095060077	0.3715996113710852	0.5357026932733354
64|1	0.4656566403740017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5644256774967176	0.7104397916222732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11874665382714708	0.48504851415224304	0.6401874148231729	0.2737947074025826	0.25806449632562717	0.5906572868661619	0.7250496451613272	0.6076733610581362	0.6631232671924697
65|1	0.0	0.48905979921922793	0.13761207039136805	0.21629608092966615	0.0	0.10901325532325495	0.241710691267762	0.2178212108878787	0.0	0.19759171871592904	0.326091159902473	0.47885754035534034	0.0	0.4997471364156511	0.051479978865181894	0.20103647896154375	0.11487860702985682	0.0	0.0	0.24011632476518494	0.4751533312011126	0.647711847865475	0.26542684654324666	0.2832622867725765	0.5692486090307639	0.7131226642648626	0.605253293228261	0.6431337068323852
66|1	0.2598533365682777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2699743290148603	0.3524010980100821	0.0	0.41374595334404235	0.0	0.0	0.0	0.0	0.0	0.0	0.4234312043126212	0.5509221944293652	0.3435749575170236	0.3322412597646264	0.3927198711026367	0.48961348256117665	0.5841469228261086	0.6190910231632925
67|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8647626828799599	0.5079538267015037	0.0	0.0	0.0	0.0	0.0	0.0	0.23749124935054186	0.0	0.3954899363586103	0.5238603348017515	0.2678553334863675	0.14681290051658494	0.6129677415493695	0.7498307729300204	0.583643495371814	0.6554566412108993
68|1	0.33469772851299123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26080036879096474	0.25531965388729105	0.0	0.13322883649918693	0.0	0.0	0.0	0.0	0.0	0.0	0.5057153684017771	0.6432537452010865	0.2709434323996285	0.22950412268741924	0.5398830803653635	0.6551991827515148	0.5337220538540898	0.5703373097816601
69|1	0.08471134645233064	0.1055962958816897	0.1485638865138549	0.23350994087392313	0.6635247783081323	0.0	0.08698238849872891	0.5878911196275252	0.0	0.0	0.08801075722344692	0.0	0.0	0.1348798412975841	0.222307991329873	0.0	0.49608474864495383	0.13247471830356586	0.0	0.2592259118047285	0.5188109756361334	0.6310949461834026	0.4233534752406842	0.3352551877725866	0.45377495122724987	0.5753883887002751	0.4523456406424319	0.5094488204444252
70|1	0.15424907953347514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32051381212315355	0.47066733047626835	0.0	0.0	0.0	0.0	0.0	0.0	0.22005813612854203	0.0	0.46495332445346954	0.5782415420912215	0.2706830566909446	0.23119914118233706	0.6447655103558374	0.7933226092981309	0.6005103225574229	0.6856104577020724
71|1	0.0	0.42531336717670376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08862089145725023	0.0	0.0	0.27162979055064645	0.1119245703096589	0.0	0.0	0.40017929632637417	0.0	0.13051149721748664	0.6350939194747717	0.7539370351106337	0.24381988856164807	0.36725076382832417	0.45253339696258	0.6439988570861584	0.386684202961079	0.4533433109501472
72|1	0.16371701484562304	0.0	0.0	0.11282299260279566	0.0	0.0	0.0	0.4544740849507367	0.0	0.13742205544204938	0.34018721341027996	0.24977863908163622	0.2407083088856363	0.0	0.10741064285093806	0.3145901268476396	0.11984450365851579	0.0	0.0	0.2504959148252169	0.4950728127495479	0.5927540951212199	0.4038968067865773	0.32978496098202553	0.5461195347310963	0.6335171805714959	0.5029379472763569	0.5407520176905941
74|1	0.0	0.10560425996775706	0.0	0.0	0.0	0.0	0.0	0.23517418338021923	0.0	0.1422220572621576	0.17603479001190356	0.17233542217106812	0.24911598636542373	0.0	0.0	0.10852613842494856	0.0	0.13248470956367123	0.0	0.0	0.39237930832276874	0.5703695339416626	0.24665843258993442	0.139063080883552	0.5693594954831616	0.6769401460763185	0.5829002462161934	0.6721224202229048
76|1	0.7243927945323602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6446921668700518	0.0	0.0	0.0	0.0	0.0	0.8496240652733159	0.0	0.0	0.3806359598335186	0.49515095782869534	0.3179622946644833	0.1607096661898464	0.5718433684271876	0.7033349581087758	0.4731541157313726	0.48907973544562405
77|1	0.0	0.11082973198386892	0.0	0.0	0.0	0.0	0.0	0.12340549387644421	0.0	0.14925943795611982	0.09237264009431365	0.36172572311719114	0.0	0.0	0.0	0.11389618978016279	0.13016777547577515	0.0	0.0	0.0	0.5059107792808226	0.7138969607847424	0.25929168834915395	0.27300875156934845	0.35697652330933066	0.5470488562731967	0.4842554355377	0.5315908853544924
78|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11646075495605858	0.22802666870970792	0.0	0.17848054762202628	0.0	0.0	0.0	0.17529795439726398	0.0	0.0	0.23869513425154787	0.12765550246217655	0.5359314008270188	0.6128275264432828	0.37966913419319903	0.7067582407514268	0.002846665485557842	0.003170593294946289
80|1	0.40847639562569554	0.0	0.0	0.0	0.31995030323849577	0.0	0.0	0.5669598126407759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4784221206196984	0.0	0.0	0.0	0.5032345592661917	0.6137763350948735	0.4349918061285415	0.3728747029844941	0.5159760401916308	0.6122983557944784	0.4873821057235017	0.5175587189547307
81|1	0.4648433684595512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5634399049091431	0.7091990045716037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11853926213524502	0.4850295576215111	0.6401359723799768	0.2740386270655325	0.258257821358625	0.5881202391191921	0.7197095816817012	0.6110565808591591	0.671454133499275
82|1	0.4223964126348277	0.0	0.14815690067174814	0.0	0.0	0.0	0.08674410312896436	0.23451224455772496	0.20875119241460582	0.14182174843674275	0.08776965467165215	0.34370070803902397	0.248414805902887	0.4035310273311346	0.0	0.10822067264955466	0.0	0.0	0.0	0.12925788550643094	0.4735324435132575	0.6023400164521674	0.30499510919883965	0.23300617042043567	0.5796751696163422	0.6278719483798755	0.5227044766883975	0.5609838592176919
86|1	0.500907980872932	0.3122015501637835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08673629634077923	0.2547406040550102	0.24549008767137234	0.0	0.0547722017831199	0.0	0.0	0.3916691590983674	0.0	0.0	0.41865530366772913	0.5458136125241696	0.21568068394623297	0.29486443476407037	0.5269847299603965	0.6210154444195212	0.7104990985601838	0.5826449500375892
88|1	0.08654386746365818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21385285230664208	0.07264386150684916	0.2697439585430871	0.5281505885339435	0.0	0.5511905357493564	0.056779269081123414	0.0	0.0	0.0	0.0	0.0	0.3932503475146421	0.5645599975573398	0.21955065653273162	0.17480269255201886	0.6814044416967944	0.7378484537033	0.5151626106185855	0.5312638503862954
89|1	0.16607497373057445	0.0	0.0	0.0	0.2168046051719843	0.0	0.0	0.0	0.0	0.20910194583984057	0.4313585135291453	0.5067522268599487	0.0	0.264429347878274	0.05447882038001427	0.10637368612619927	0.12157058211456787	0.0	0.23692944740597655	0.0	0.4367412335476807	0.5452807042756518	0.3275990673126679	0.2901055732938999	0.49960797477086083	0.5992472282464365	0.6039050471715623	0.632535960991271
90|1	0.17743538048188032	0.0	0.0	0.0	0.0	0.0	0.0	0.24627795180124576	0.21922444263366453	0.14893708339939218	0.2765194306626038	0.5414167599316116	0.0	0.4237765711841195	0.0	0.0	0.0	0.1387399860280253	0.0	0.0	0.40402584511786754	0.5082886604438488	0.35818857673885096	0.30486716064861796	0.5079753309901387	0.5945972580905806	0.4932358753158622	0.5062094068603313
91|1	0.07909461688906481	0.0	0.0	0.0	0.0	0.0	0.0	0.5489113894038828	0.19544549971643527	0.13278210377273209	0.32870104968156877	0.0804483508076953	0.0	0.0	0.0	0.0	0.11579804471842718	0.0	0.0	0.12101905494709207	0.5516672160278389	0.6367858022218494	0.405920747080018	0.31889879139306004	0.5649237208462913	0.6061630023909512	0.5422996185351598	0.5590324275876042
92|1	0.09034213414994836	0.22523062441581074	0.0	0.12451570708800885	0.11793824370280843	0.0	0.0	0.12539368247402471	0.0	0.0	0.18772171541845262	0.09188837352868869	0.0	0.0	0.0	0.0	0.1322649113393735	0.2825607022830669	0.0	0.1382283665658885	0.31895940820396684	0.4161466185093475	0.4931008445463181	0.37825402563965	0.4886392456704198	0.5461283605090175	0.4010227504184815	0.5356124259987434
