ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4
30|1	0.0	0.1913063777191924	0.0	0.0	0.0	0.0	0.0	0.12688204816553142	0.0	0.35164081326465935	0.5585934229163154	0.0	0.0	0.2619511006753124	0.14729775586365484	0.18216655711556548	0.0	0.0	0.0	0.20858697576401622	0.0	0.09372809769184702	0.0	0.0	0.0	0.0	0.0	0.21269815436554204	0.0	0.22123726548949835	0.31808753310754223	0.0	0.0	0.1404372717894839	0.04541592619912138	0.1351065617018555	0.0	0.0	0.0	0.12871404083970536	0.41561467292247045	0.5047255588755203	0.4218448159293862	0.4257310199340839	0.3011242345726333	0.7423289319831756	0.4159491117843665	0.3928033748730512
31|1	0.1874590331430335	0.0	0.06942023503340715	0.0	0.24018622628244	0.0	0.0	0.0	0.4676544167226006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10089657060160741	0.0	0.0	0.0	0.1073931663821253	0.0	0.0017176730162972813	0.0	0.866108824406151	0.0	0.0	0.0	0.23524268500830164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10902915573918832	0.0	0.0	0.0	0.40959271395669733	0.49162843308548837	0.40730711935536884	0.19213155119991293	0.3352340587433628	0.5092960076984888	0.32292665578701585	0.8042661534205229
33|1	0.14460862545808573	0.22610893965805265	0.0	0.0	0.0	0.35980406309182766	0.2517958631961247	0.14996450047505186	0.0	0.0	0.33010652352887865	0.0	0.0	0.0	0.08704712249904362	0.3229595967601635	0.15566616495883034	0.12780354101002975	0.0	0.0	0.06878419120719492	0.09181339556053252	0.0	0.0	0.0	0.16921168174134413	0.02085382395104175	0.20835310075281105	0.0	0.0	0.15579477882990594	0.0	0.0	0.0	0.022244078881111202	0.1985198542032552	0.13966405029606407	0.03672535822421825	0.0	0.0	0.6333376669294987	0.5823390942214729	0.5801471256617012	0.6046687988185776	0.23853467022769592	0.6302775678586499	0.5537933642841549	0.4988668983627907
38|1	0.21457294863232204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7347272324729363	0.2786936418053416	0.0	0.22969909698972021	0.0	0.0	0.0	0.0	0.0	0.0	0.18062303129331891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61366117820223	0.17811938868866456	0.0	0.18062303129342716	0.0	0.0	0.0	0.0	0.0	0.0	0.6934528171819887	0.321642931794387	0.5275211601186707	0.41738285727647123	0.5431324264978832	0.3360229212755225	0.6141425650663671	0.43427848446771733
39|1	0.15900491732704738	0.0	0.029441522628276998	0.0	0.0	0.0	0.10382363158827487	0.15458811406796272	0.0	0.1713701534230925	0.2722273324804646	0.2065202522372242	0.0	0.0	0.0	0.08877783711060612	0.12837245502208056	0.0	0.14346196234706848	0.10165367810088283	0.07824228344619992	0.0	0.0006257132717868625	0.0	0.0	0.0	0.008895489515168685	0.22218980407990457	0.0	0.09244398912800167	0.1329128724643541	0.07715775556003442	0.0	0.0	0.0	0.05645427542893256	0.11915129790788964	0.0	0.06496266673104129	0.05378316065189161	0.5989849829938787	0.7201591380133132	0.7223535240003164	0.48428187180729576	0.2811486407012758	0.6692307739973925	0.5185351607504928	0.4171585521683992
41|1	0.08715486958667783	0.0	0.0	0.0	0.0	0.0	0.0	0.0677871207896383	0.07247514122190993	0.18786517579098755	0.14921511899826131	0.3395979059010147	0.0	0.41984452077783974	0.0	0.0973230381252623	0.0	0.11553979834356375	0.0	0.0	0.05157257804087843	0.0	0.0	0.0	0.0	0.0	0.0	0.11716325757468578	0.03765624989572801	0.12186696588404683	0.0876081216688742	0.15257316868116635	0.0	0.23207660118403567	0.0	0.07442248352329436	0.0	0.04130356197819758	0.0	0.0	0.6324177127457745	0.64680156551122	0.5306215825932449	0.6802170803728863	0.25679077232529074	0.4990946949240698	0.49478448561625105	0.7394202189096909
42|1	0.24877356538121478	0.0	0.0	0.0	0.21249792684801463	0.0	0.21658512566975663	0.12899370056803727	0.13791464450035018	0.1787465225757794	0.0	0.0	0.0	0.26631065885613897	0.0	0.18519828976451716	0.0	0.0	0.0	0.0	0.08240619941068042	0.0	0.0	0.0	0.4430619371155982	0.0	0.012491855648983875	0.12480765468878387	0.040113157752247476	0.06490912983675938	0.0	0.0	0.0	0.0824061994107098	0.0	0.07927822951436865	0.0	0.0	0.0	0.0	0.3462694934679606	0.39204100393153285	0.6089265472372081	0.42194547892438816	0.3708453302545866	0.4731943089484678	0.5675922376534054	0.5295986029477091
43|1	0.2629986292708227	0.0	0.0	0.0	0.0	0.0	0.0	0.06818482981095401	0.0	0.5669021588244593	0.7504528423394028	0.11386344558417709	0.34217787970039654	0.0	0.15831195287761995	0.5873642114273437	0.0	0.0	0.0	0.0	0.09579470210533508	0.0	0.0	0.0	0.0	0.0	0.0	0.07254255254385636	0.0	0.22636467163014165	0.2712162883223722	0.03148895918096973	0.10990427692012034	0.0	0.030978992012931184	0.27647559652349546	0.0	0.0	0.0	0.0	0.5561383391251127	0.3844673947700862	0.2307988950412886	0.4930196089098284	0.4504470125890709	0.576203433280238	0.1305438945389561	0.7521958834009456
53|1	0.10000675772775834	0.0	0.0	0.0	0.2562719474077814	0.7464873755580432	0.0	0.07778303378825648	0.0	0.43113568317894324	0.34243686728569783	0.0	0.0	0.0	0.5417913638813475	0.4466973120965	0.21530760556131892	0.0	0.3609238243137418	0.5114837920168517	0.02141753667903286	0.0	0.0	0.0	0.34545806106039617	0.15806382265800284	0.0	0.04865664005688838	0.0	0.1012200790007108	0.07276542032616706	0.0	0.0	0.0	0.062335840586274026	0.12362742613653727	0.08697521530631451	0.0	0.07112984111393233	0.1177780366564341	0.3288080699058267	0.3097436939143269	0.40183769776436995	0.4136904751731644	0.27786872444777994	0.556085166669506	0.5652561524654872	0.5416196239883244
55|1	0.0	0.2739399966835924	0.0	0.0	0.0	0.0	0.0	0.09084398614428961	0.0	0.0	0.39993721653593495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.843056828674425	0.0	0.0	0.28705572125706214	0.0	0.0	0.0	0.0	0.0	0.32570927830085267	0.0	0.0	0.48709431049861784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9522913702130508	0.0	0.33690674095899675	0.35528981481100214	0.18852559129200278	0.20885030380445618	0.5361964390010598	0.8130773339157494	0.21318265179630408	0.17128376850905833
56|1	0.11423747899520505	0.0	0.0	0.0	0.0	0.1421184558308234	0.09945646237154815	0.11846849673576819	0.0	0.1641617515665388	0.26077654032290554	0.1978333196535358	0.0	0.24458111737602367	0.0	0.17008708867039046	0.08198178678676774	0.0	0.13742747235525354	0.09737778438595561	0.05399649779724585	0.0	0.0	0.0	0.0	0.06641670157094925	0.00818526349786311	0.16355993358938709	0.0	0.0850631557168372	0.1223009573024023	0.07099739245216996	0.0	0.10799299559453024	0.0	0.10389380352341171	0.07309208169116842	0.0	0.05977597340885126	0.04948905183159983	0.5594782194756974	0.7189274035434704	0.747589332958717	0.546361155698158	0.22437590421107118	0.6241123252664533	0.5639369273064326	0.5174636229576066
57|1	0.11477975892337852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19651082570103026	0.29815863764550016	0.0	0.3686131986177084	0.0	0.0	0.0	0.0	0.0	0.0	0.20114974940873898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.341700034966183	0.39672316584455336	0.0	0.6034492482264322	0.0	0.0	0.0	0.0	0.0	0.0	0.46583250844360113	0.20404013733296197	0.23535566209224737	0.23919296759511888	0.5215442317301393	0.42751489085813665	0.5964261506763398	0.34605144233949053
58|1	0.0	0.13597733600146442	0.08587988068429363	0.0	0.44570213091082744	0.0	0.1514249314749676	0.22546403185370098	0.0	0.12497016980610531	0.0992596881265394	0.0	0.0	0.0	0.3140902568977629	0.38844271854060863	0.18722895652580107	0.15371692127148354	0.0	0.2965201853398271	0.0	0.02170329469945209	0.0006934910034130312	0.0	0.5245224254006228	0.0	0.004929527810803542	0.1231287852817069	0.0	0.025614397868213498	0.018413761831475594	0.0	0.0	0.0	0.03154897798914266	0.09385416742647092	0.06602892800095012	0.017362635759564152	0.0	0.059608993014790126	0.537956012675878	0.443724750712905	0.61881477074888	0.6541152403171409	0.2552939120092666	0.4431086298782821	0.6295522324272032	0.6740902672717937
59|1	0.13866899884506717	0.40654084679828356	0.0	0.04910228603708301	0.0	0.0	0.0	0.053926832884192775	0.0	0.07472639213486605	0.23741084419222497	0.22513420575590581	0.0	0.11133326923851966	0.0	0.0	0.0	0.0	0.0	0.265958072394224	0.09162049250724216	0.2293038298222275	0.0	0.00260411983960423	0.0	0.0	0.0	0.1040723168253966	0.0	0.05412523408180909	0.1556388988073153	0.11293815910332904	0.0	0.06871536938045612	0.0	0.0	0.0	0.0	0.0	0.1889377246093818	0.7007680414576377	0.9330809467046526	0.552679298128552	0.37101971738362427	0.3803100271836611	0.5854043009221381	0.49236916172485207	0.42988963023893156
60|1	0.15916989280656074	0.0	0.0	0.0	0.0	0.0	0.0	0.12379880551621389	0.0	0.0	0.0	0.0	0.621270345594885	0.0	0.0	0.0	0.1713408637390517	0.0	0.0	0.4070365953130894	0.290539806668791	0.0	0.0	0.0	0.0	0.0	0.0	0.6600521342457045	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5899315738025898	0.0	0.0	0.7988595633756926	0.11476474137683455	0.12863884224163136	0.046740818544437804	0.01752933773737508	0.48996646359161117	0.7863848286411703	0.31688760223849755	0.16161529327866447
61|1	0.0	0.0	0.03661067600910127	0.0	0.0	0.0	0.0	0.03844621374007643	0.0	0.4261992318683272	0.08462900166627219	0.32101116760487697	0.0	0.0	0.0	0.0	0.0	0.13105934374722636	0.0	0.3792205234498118	0.0	0.0	0.0011745552931882296	0.0	0.0	0.0	0.0	0.08341654947776259	0.0	0.3470617666256421	0.06237422351616523	0.181045484988518	0.0	0.0	0.0	0.0	0.0	0.05881367064526828	0.0	0.30287656763779014	0.585179521865175	0.6600074430651465	0.4541777067664267	0.6808785091165593	0.3421429524720743	0.5484164803281568	0.38094939036891945	0.6686065020700243
63|1	0.0939059843699894	0.22024601734007496	0.0	0.0	0.0	0.3504744749968573	0.0	0.07303798784332508	0.15617829528225843	0.0	0.3215469818007435	0.0	0.0	0.0	0.0	0.0	0.0	0.24897928363192448	0.0	0.0	0.06984726296645918	0.13984858157834784	0.0	0.0	0.0	0.25774031701520206	0.0	0.15867992589665544	0.10199939924325006	0.0	0.23730392176063417	0.0	0.0	0.0	0.0	0.0	0.0	0.11187886526269425	0.0	0.0	0.45874258033845594	0.38380430372440766	0.34345638263117184	0.3476653424471329	0.4634197619990373	0.5481236826115339	0.2969365331180583	0.5871283413196285
64|1	0.2515485154215185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5024463786575903	0.4900778893639387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10721191203086694	0.18224336472341393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36118028978397976	0.2695758936554333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08351515089581686	0.6546814556196766	0.8893984635046078	0.47792679616197664	0.4149186686677294	0.36484357149258045	0.6315138413031655	0.3382883313576248	0.5570271211603552
65|1	0.0	0.28874024119974206	0.018236110657970938	0.0697484940343069	0.0	0.09189367932015027	0.19292540590999235	0.038300817388334685	0.0	0.15922028494012694	0.16861790138768132	0.1918782982351393	0.0	0.3162919078528541	0.044463535469456125	0.10997817483593095	0.026504678723937546	0.0	0.0	0.12592879424361106	0.0	0.13735559889673207	0.00043889590692281985	0.00311979473212469	0.0	0.05062915219289977	0.018718768392748518	0.06234050001347653	0.0	0.09726489019171257	0.09322946840390893	0.0811814883020072	0.0	0.1646451473920878	0.013311124190398945	0.07919777805989076	0.027858882182555347	0.0	0.0	0.07545056221702888	0.7289084645205669	0.8055582022737088	0.6610349440918541	0.6114775142160822	0.26587631387743743	0.6356251887458998	0.5130317305811245	0.4970353539256686
66|1	0.18644398453903438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3192048989509877	0.3228785571531901	0.0	0.5987616122267868	0.0	0.0	0.0	0.0	0.0	0.0	0.16061725059293339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2728460776366899	0.21118788143913894	0.0	0.48185175177897194	0.0	0.0	0.0	0.0	0.0	0.0	0.6058641014638765	0.602185930323894	0.5833968596428016	0.2922559512015721	0.40869769253112004	0.5144369991467029	0.5880077942281003	0.3880989693504087
